camera,source,black_level,white_level,width,height,iso,time,std,mean,min,max,EV
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103445.DNG,0,15000,5984,3992,3200,0.008,13.387445325180703,7.97106650634156,0,610,10.129866102415312
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103446.DNG,0,15000,5984,3992,3200,0.004,13.395493904459428,7.979041681290388,0,784,10.128999009699193
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103447.DNG,0,15000,5984,3992,3200,0.002,13.3889678770034,7.974322475164232,0,546,10.129702034289393
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103448.DNG,0,15000,5984,3992,3200,0.001,13.323045738848288,7.904148663302541,0,631,10.136822855373724
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103449.DNG,0,15000,5984,3992,3200,0.0005,13.409192115399923,7.999240250219691,0,576,10.127524465830358
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103450.DNG,0,15000,5984,3992,3200,0.00025,13.325998922418812,7.9028798740529185,0,680,10.1365031033253
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103451.DNG,0,15000,5984,3992,6400,1.0,39.59006670647249,25.5967411092238,0,823,8.565608287173708
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103452.DNG,0,15000,5984,3992,6400,0.5,37.62257766484826,24.28921897940265,0,678,8.639148088651408
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103453.DNG,0,15000,5984,3992,6400,0.25,36.69802619560657,23.632716427172525,0,804,8.675044315622324
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103454.DNG,0,15000,5984,3992,6400,0.125,35.447505655529305,23.021028772116427,0,752,8.725062672869264
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103455.DNG,0,15000,5984,3992,6400,0.06666666667,35.18000718143556,22.750028591608352,0,968,8.735991008070231
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103456.DNG,0,15000,5984,3992,6400,0.03333333333,26.849651795502623,15.69804766618799,0,638,9.125843406899149
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103457.DNG,0,15000,5984,3992,6400,0.01666666667,26.92958201851351,15.899229232194337,0,658,9.121554947838408
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103458.DNG,0,15000,5984,3992,6400,0.008,26.89674433449181,15.903037400000535,0,517,9.123315230323932
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103459.DNG,0,15000,5984,3992,6400,0.004,26.904964147804375,15.936082266471445,0,467,9.12287440105178
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103460.DNG,0,15000,5984,3992,6400,0.002,26.950521068676156,15.931355232188976,0,1243,9.120433618679014
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103461.DNG,0,15000,5984,3992,6400,0.001,26.945990969386216,15.946062244810475,0,1079,9.120676140933185
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103462.DNG,0,15000,5984,3992,6400,0.0005,26.803590774734246,15.770266050148424,0,1232,9.128320499405874
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103463.DNG,0,15000,5984,3992,6400,0.00025,26.931023385884377,15.907461313000333,0,1317,9.121477731715675
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103464.DNG,0,15000,5984,3992,12500,1.0,79.90117173804367,51.752679489996034,0,1552,7.55253012518031
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103465.DNG,0,15000,5984,3992,12500,0.5,75.5546420304935,48.741783073165045,0,1319,7.633226388978744
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103466.DNG,0,15000,5984,3992,12500,0.25,73.5123155057757,47.27498002354977,0,1467,7.672760820730422
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103467.DNG,0,15000,5984,3992,12500,0.125,71.00982671116108,46.08202635216958,0,1228,7.722728099266275
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103468.DNG,0,15000,5984,3992,12500,0.06666666667,70.5506881886589,45.714688861345685,0,1313,7.732086629682986
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103469.DNG,0,15000,5984,3992,12500,0.03333333333,53.64524948336103,31.219086192103457,0,974,8.127296365570936
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103470.DNG,0,15000,5984,3992,12500,0.01666666667,53.55837244935247,31.32396975602274,0,1001,8.129634665178909
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103471.DNG,0,15000,5984,3992,12500,0.008,53.5558431163762,31.40048784902693,0,1104,8.12970279910722
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103472.DNG,0,15000,5984,3992,12500,0.004,53.68848083061538,31.61508787963628,0,1046,8.126134202409645
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103473.DNG,0,15000,5984,3992,12500,0.002,53.62036455278537,31.562026501197582,0,1300,8.127965757470681
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103474.DNG,0,15000,5984,3992,12500,0.001,53.520465279993175,31.43007606121333,0,944,8.130656127284643
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103475.DNG,0,15000,5984,3992,12500,0.0005,53.62162528481343,31.561366173188624,0,924,8.127931836954145
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103476.DNG,0,15000,5984,3992,12500,0.00025,53.58888164892596,31.50737973272749,0,911,8.1288130767493
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103477.DNG,0,14000,5984,3992,25000,1.0,158.37063435422775,103.74279311463836,0,2397,6.4659781663701335
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103478.DNG,0,14000,5984,3992,25000,0.5,149.5254889555229,97.43983948846892,0,2913,6.548891581649988
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103479.DNG,0,14000,5984,3992,25000,0.25,145.24971736682866,94.32855935802084,0,2683,6.590747660570731
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103480.DNG,0,14000,5984,3992,25000,0.125,143.11793478643835,92.41009982029568,0,2648,6.612078542601121
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103481.DNG,0,14000,5984,3992,25000,0.06666666667,142.19125896462933,91.74868089286862,0,2712,6.621450237191476
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103482.DNG,0,14000,5984,3992,25000,0.03333333333,141.83172176081985,91.41758349586874,0,2376,6.625102778381552
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103483.DNG,0,14000,5984,3992,25000,0.01666666667,141.4881142639368,90.9664129813772,0,2124,6.628602152670104
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103484.DNG,0,14000,5984,3992,25000,0.008,140.9358158285249,90.03944235395926,0,2140,6.634244728561712
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103485.DNG,0,14000,5984,3992,25000,0.004,140.64412628435926,89.51919480672575,0,2791,6.637233714255904
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103486.DNG,0,14000,5984,3992,25000,0.002,140.60823592191454,89.27489357893595,0,2263,6.637601916306116
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103487.DNG,0,14000,5984,3992,25000,0.001,140.34248331021703,88.88217850306228,0,2468,6.640331221220476
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103488.DNG,0,14000,5984,3992,25000,0.0005,140.24333679579007,88.68253167431119,0,2273,6.641350789426627
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103489.DNG,0,14000,5984,3992,25000,0.00025,140.3850540113723,88.88095798046628,0,2422,6.639893668563543
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103490.DNG,0,14000,5984,3992,50000,1.0,315.5968282611147,207.7367021392384,0,4409,5.471200310563666
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103491.DNG,0,14000,5984,3992,50000,0.5,298.05995076619746,195.09055142370303,0,4262,5.553680478290123
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103492.DNG,0,14000,5984,3992,50000,0.25,289.68068622224763,189.007497615552,0,4033,5.594819517425512
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103493.DNG,0,14000,5984,3992,50000,0.125,285.8761644779621,186.0483489120621,0,4157,5.613892679672568
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103494.DNG,0,14000,5984,3992,50000,0.06666666667,283.5522486717984,183.64365755240428,0,4160,5.625668419504325
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103495.DNG,0,14000,5984,3992,50000,0.03333333333,282.0795895333571,182.0806320193864,0,4213,5.633180736502869
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103496.DNG,0,14000,5984,3992,50000,0.01666666667,277.9165186720131,180.1951444248792,0,3680,5.654631429625126
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103497.DNG,0,14000,5984,3992,50000,0.008,276.9490635137085,178.9043516093015,0,4134,5.659662356820382
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103498.DNG,0,14000,5984,3992,50000,0.004,276.5847078471267,177.94134538294503,0,3960,5.6615616237356505
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103499.DNG,0,14000,5984,3992,50000,0.002,275.3695045867458,176.30094283654208,0,3801,5.6679142178842055
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103500.DNG,0,14000,5984,3992,50000,0.001,276.0592505298871,176.97413983213752,0,3963,5.664305071421022
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103501.DNG,0,14000,5984,3992,50000,0.0005,275.94174138701004,176.72357482344367,0,3909,5.664919308941356
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103502.DNG,0,14000,5984,3992,50000,0.00025,275.82391392350814,176.7511964520619,0,4182,5.665535473061841
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000434.DNG,512,16383,6120,4016,100,1.0,6.688980080450029,511.63675430535386,0,6327,11.212319162942824
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000435.DNG,512,16383,6120,4016,100,0.5,4.7370660158097,511.2617226568688,0,3572,11.7101116344434
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000436.DNG,512,16383,6120,4016,100,0.25,4.002159487190185,511.5735875745065,0,2150,11.953326751722862
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000437.DNG,512,16383,6120,4016,100,0.125,3.752643671859472,511.85534268681386,0,1370,12.046198104706397
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000438.DNG,512,16383,6120,4016,100,0.06666666667,3.7108850777708255,511.5596783552862,3,1069,12.062342088947531
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000439.DNG,512,16383,6120,4016,100,0.03333333333,3.698970595057418,511.196864430483,2,878,12.066981580105775
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000440.DNG,512,16383,6120,4016,100,0.01666666667,3.706304845726621,511.456867671553,0,786,12.06412386316779
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000441.DNG,512,16383,6120,4016,100,0.008,3.669933614842348,511.5691716994938,0,709,12.07835144541781
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000442.DNG,512,16383,6120,4016,100,0.004,3.678145770894821,511.31003017542207,2,718,12.075126754686371
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000443.DNG,512,16383,6120,4016,100,0.002,3.656445548859349,511.5590303898365,0,700,12.083663534092164
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000444.DNG,512,16383,6120,4016,100,0.001,3.660262606791712,511.61082172723184,0,703,12.082158253047124
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000445.DNG,512,16383,6120,4016,100,0.0005,3.704325901719161,511.06102403727294,60,704,12.064894381324994
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000446.DNG,512,16383,6120,4016,200,1.0,3.152843984020083,510.6252456900066,2,603,12.297451630748936
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000447.DNG,512,16383,6120,4016,200,0.5,6.365151706566947,511.8977219552997,0,7206,11.28391051229245
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000448.DNG,512,16383,6120,4016,200,0.25,3.872308002560854,511.7599975244588,2,4023,12.00091170308314
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000449.DNG,512,16383,6120,4016,200,0.125,2.722268354610248,511.8182840091969,2,2389,12.509296120689184
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000450.DNG,512,16383,6120,4016,200,0.06666666667,2.337531085953509,511.6640920513587,0,1715,12.729119860927709
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000451.DNG,512,16383,6120,4016,200,0.03333333333,2.3139016621402604,510.9069249950787,0,1309,12.743777858863387
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000452.DNG,512,16383,6120,4016,200,0.01666666667,2.237826989908616,511.0009233984044,0,1089,12.792006908423255
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000453.DNG,512,16383,6120,4016,200,0.008,2.2113376316837443,510.9354479022854,59,949,12.809186096231446
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000454.DNG,512,16383,6120,4016,200,0.004,2.1883919373521405,511.070734819829,1,911,12.82423426636751
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000455.DNG,512,16383,6120,4016,200,0.002,2.2100000750344506,510.9553518582466,0,930,12.81005899331903
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000456.DNG,512,16383,6120,4016,200,0.001,2.2099874224353875,510.8989666852471,0,932,12.810067252999374
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000457.DNG,512,16383,6120,4016,200,0.0005,2.1968251351917303,511.0375731726231,1,896,12.8186853744886
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000458.DNG,512,16383,6120,4016,400,1.0,5.508237627793656,510.443947260368,54,700,11.492514612604523
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000459.DNG,512,16383,6120,4016,400,0.5,5.089838462859515,510.6317757998119,1,647,11.606485541969093
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000460.DNG,512,16383,6120,4016,400,0.25,7.58041702070474,512.815233700036,0,7819,11.03182819450448
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000461.DNG,512,16383,6120,4016,400,0.125,5.055518576347087,512.7563041793895,0,4424,11.616246325892678
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000462.DNG,512,16383,6120,4016,400,0.06666666667,4.124021477143472,512.7969252999646,3,3013,11.910053565903109
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000463.DNG,512,16383,6120,4016,400,0.03333333333,3.83614245916785,510.90710809233536,0,2157,12.014449114576308
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000464.DNG,512,16383,6120,4016,400,0.01666666667,3.684630862514266,510.85128111742017,58,1727,12.072585318919844
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000465.DNG,512,16383,6120,4016,400,0.008,3.576276604358633,511.0605984811378,0,1387,12.1156470869454
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000466.DNG,512,16383,6120,4016,400,0.004,3.5743743574355262,511.0452904734415,1,1327,12.116414670842842
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000467.DNG,512,16383,6120,4016,400,0.002,3.5625836908067505,511.0870436901537,0,1396,12.121181506134452
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000468.DNG,512,16383,6120,4016,400,0.001,3.5653869059598917,511.0005763835359,0,1374,12.120046769464714
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000469.DNG,512,16383,6120,4016,400,0.0005,3.573163825009505,511.0367053661912,62,1358,12.11690335074912
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000470.DNG,512,16383,6120,4016,800,1.0,10.528468843711437,510.47786644140456,1,1363,10.557881676698194
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000471.DNG,512,16383,6120,4016,800,0.5,9.778388762226044,510.7768401522839,0,777,10.664508647788798
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000472.DNG,512,16383,6120,4016,800,0.25,9.245534884669963,510.4916823307336,1,823,10.745348625210749
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000473.DNG,512,16383,6120,4016,800,0.125,10.11245114704946,514.7549166998617,3,8575,10.616044583975825
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000474.DNG,512,16383,6120,4016,800,0.06666666667,8.186910696319705,514.5694700403178,1,5602,10.920786253568204
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000475.DNG,512,16383,6120,4016,800,0.03333333333,7.337894456704696,510.9555414177593,60,3919,11.078739257929415
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000476.DNG,512,16383,6120,4016,800,0.01666666667,6.970978595234879,511.4762229571152,2,3024,11.152744214161702
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000477.DNG,512,16383,6120,4016,800,0.008,6.678232218798147,511.3457993843956,1,2309,11.214639151538751
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000478.DNG,512,16383,6120,4016,800,0.004,6.697251748268049,511.4235865140337,53,2306,11.210536212249531
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000479.DNG,512,16383,6120,4016,800,0.002,6.679820452653969,511.34892980896245,0,2253,11.21429608699563
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000480.DNG,512,16383,6120,4016,800,0.001,6.689515180546215,511.2947727058825,0,2298,11.212203755904811
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000481.DNG,512,16383,6120,4016,800,0.0005,6.708657424140806,511.2713447076774,6,2217,11.2080813371973
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000482.DNG,512,16383,6120,4016,1600,1.0,20.730011137259243,510.5539691177065,10,2384,9.580456425491429
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000483.DNG,512,16383,6120,4016,1600,1.0,20.770866132895424,510.0093723011796,32,2202,9.577615940059928
Leica Q (24MP),/home/steven/git/camera-char/detector-noise/Q-24MP/L1000484.DNG,512,16383,6120,4016,1600,0.5,19.113477232010517,510.3455032805063,0,1407,9.697587051587156
